,merchant_id,created_at,merchant_name,order_id,status,total,user_id,net_loss,exception,created_at_string,mtd,which_day,which_month,gmv_growth,matured_ntl,rolling_change_today,matured_ntl_today,projected_ntl,exception_new
18,e9d41268-9b8b-454a-972a-0648ceea313c,2024-05-09,PayLater Test Merchant,7b042b8b-26f2-4a38-9dff-d81d2bc57bb4,ACTIVE,1.0,6ea2c8bd-de2d-4f31-be07-c771bf07f21a,0.75,exception,2024-05-09,,,,,,6.722689075630263,,,exception
19,e9d41268-9b8b-454a-972a-0648ceea313c,2024-05-14,PayLater Test Merchant,cc8c1126-0eef-4179-81ec-6b517c1d8dc5,COMPLETE,1.0,1fc7e142-9cde-4693-8614-89ce8541121b,0.0,exception,2024-05-14,,,,,,6.722689075630263,,,exception
20,e9d41268-9b8b-454a-972a-0648ceea313c,2024-05-09,PayLater Test Merchant,20767aa6-c906-438c-8a91-ebed5a63bddd,ACTIVE,1.0,6ea2c8bd-de2d-4f31-be07-c771bf07f21a,0.75,exception,2024-05-09,,,,,,6.722689075630263,,,exception
21,e9d41268-9b8b-454a-972a-0648ceea313c,2024-05-14,PayLater Test Merchant,26d54083-90d9-477c-ae7b-07d101f719d4,COMPLETE,1.0,1fc7e142-9cde-4693-8614-89ce8541121b,0.0,exception,2024-05-14,,,,,,6.722689075630263,,,exception
22,e9d41268-9b8b-454a-972a-0648ceea313c,2024-05-11,PayLater Test Merchant,f5ea1f05-5c26-4cd8-9dd7-78afaa086410,ACTIVE,10.0,6ea2c8bd-de2d-4f31-be07-c771bf07f21a,10.0,exception,2024-05-11,,,,,,6.722689075630263,,,exception
23,e9d41268-9b8b-454a-972a-0648ceea313c,2024-05-14,PayLater Test Merchant,26e324aa-db12-4c64-a749-f0002327841b,COMPLETE,2.0,1fc7e142-9cde-4693-8614-89ce8541121b,0.0,exception,2024-05-14,,,,,,6.722689075630263,,,exception
24,e9d41268-9b8b-454a-972a-0648ceea313c,2024-05-19,PayLater Test Merchant,6bb00fd3-2e11-4fc2-a36a-58de56606f9c,COMPLETE,4.0,5914439a-f06f-442e-a5ef-39fc973fff93,0.0,exception,2024-05-19,,,,,0.0,6.722689075630263,,,exception
25,e9d41268-9b8b-454a-972a-0648ceea313c,2024-05-16,PayLater Test Merchant,019623cb-c59e-44fb-834c-161b202018bd,COMPLETE,1.0,a484d9bb-45df-4ea7-8864-7b5839c1dc07,0.0,exception,2024-05-16,,,,,0.0,6.722689075630263,,,exception
26,e9d41268-9b8b-454a-972a-0648ceea313c,2024-05-19,PayLater Test Merchant,e6b127fc-03b9-4bdb-92a6-16c62630fe1e,ACTIVE,2.0,5914439a-f06f-442e-a5ef-39fc973fff93,0.0,exception,2024-05-19,,,,,0.0,6.722689075630263,,,exception
27,e9d41268-9b8b-454a-972a-0648ceea313c,2024-05-19,PayLater Test Merchant,056b53d3-850a-4a4e-9a1c-53456f2576da,COMPLETE,1.0,44a1b407-3cb3-4c81-9fef-60362cf65902,0.0,exception,2024-05-19,,,,,0.0,6.722689075630263,,,exception
28,e9d41268-9b8b-454a-972a-0648ceea313c,2024-05-19,PayLater Test Merchant,bf61daef-0171-430e-afe4-d4b47c076c9e,COMPLETE,2.0,44a1b407-3cb3-4c81-9fef-60362cf65902,0.0,exception,2024-05-19,,,,,0.0,6.722689075630263,,,exception
29,e9d41268-9b8b-454a-972a-0648ceea313c,2024-05-20,PayLater Test Merchant,c272518e-57b3-43e3-a37e-b0f939d17d3f,ACTIVE,2.0,44a1b407-3cb3-4c81-9fef-60362cf65902,0.0,exception,2024-05-20,,,,,0.0,6.722689075630263,,,exception
30,e9d41268-9b8b-454a-972a-0648ceea313c,2024-05-20,PayLater Test Merchant,8990759e-cba9-4243-9d4d-a17c7b1cc35f,ACTIVE,1.0,5914439a-f06f-442e-a5ef-39fc973fff93,0.0,exception,2024-05-20,,,,,0.0,6.722689075630263,,,exception
31,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,2024-07-18,Approved Market,78312870-89ca-4e82-8620-577175c8fb75,ACTIVE,159.5,234ee5ee-51c8-4aec-9e38-ad6eb20a5f0d,0.0,exception,2024-07-18,,,last_to_last_month,,,0.0,,,exception
32,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,2024-07-21,Store 974,f38a5381-8da5-4ee2-a1b7-8a8feb15c562,COMPLETE,1119.0,234ee5ee-51c8-4aec-9e38-ad6eb20a5f0d,0.0,exception,2024-07-21,,,last_to_last_month,,,0.0,0.0,0.0,exception
33,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,2024-07-21,Store 974,f38a5381-8da5-4ee2-a1b7-8a8feb15c562,COMPLETE,1119.0,234ee5ee-51c8-4aec-9e38-ad6eb20a5f0d,0.0,exception,2024-07-21,,,last_to_last_month,,,0.0,0.0,0.0,exception
34,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,2024-07-24,Store 974,9d6a7f82-60f0-410b-a94f-1752b873a935,ACTIVE,577.0,2905bfa0-41ee-498f-b076-cca3738285f7,0.0,exception,2024-07-24,,,last_to_last_month,,,0.0,0.0,0.0,exception
35,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,2024-08-03,Store 974,3cb6b44e-4698-429d-b166-743be1ad0c83,ACTIVE,1663.0,52ae0b53-4a31-4833-b022-61c3e36b8986,0.0,exception,2024-08-03,,,last_month,,,0.0,0.0,0.0,exception
36,e9d41268-9b8b-454a-972a-0648ceea313c,2024-08-01,PayLater Test Merchant,16df9a2e-2fc5-4f72-a329-a1d7aa11cabb,ACTIVE,220.0,4fd843d3-b8fa-4763-a5b3-807df67900b0,0.0,exception,2024-08-01,,,last_month,,0.0,6.722689075630263,,,exception
37,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,2024-08-01,Store 974,fb247512-ad0c-4ffd-ac40-64b8eb6d7420,ACTIVE,3799.0,6cea7f8f-77a8-4f06-be73-e5660fccd904,0.0,exception,2024-08-01,,,last_month,,,0.0,0.0,0.0,exception
38,e9d41268-9b8b-454a-972a-0648ceea313c,2024-08-06,PayLater Test Merchant,8dec6c61-9598-4c5a-8e99-68702ccefcd4,REFUNDED,1.0,438994b0-b6c6-4c0a-a5bf-0da8f74e3884,0.0,exception,2024-08-06,,,last_month,,,6.722689075630263,,,exception
39,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,2024-08-11,Store 974,49d40a37-f572-4fd5-bb6c-041bf22119d9,ACTIVE,1918.0,c1092bd1-304c-447e-afeb-8556b4ed27cb,0.0,exception,2024-08-11,,,last_month,,,0.0,0.0,0.0,exception
40,b85d3ac4-1e22-4d4f-b180-f6b424fcab8f,2024-08-15,U Events,4738113f-9218-48dd-a09d-a897428fb49b,ACTIVE,500.0,2dc9d2bb-6ce2-4ae4-bd09-1b284713170c,0.0,exception,2024-08-15,,last_month_today,last_month,,,0.0,,,exception
41,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,2024-08-15,Store 974,c961cf7c-c17b-4bff-9552-f071328beafe,ACTIVE,599.0,cb3cf0c8-8c0d-4630-a098-c90f7db17680,0.0,exception,2024-08-15,,last_month_today,last_month,,,0.0,0.0,0.0,exception
42,dfe044f2-fb3a-42b4-b42f-fec46043476c,2024-08-19,Tech Station Trading,c81f6f9f-9dd6-4d94-8e10-e539b756ffba,ACTIVE,599.0,e53c9e86-f31f-43bc-9783-4b64b1004cd9,0.0,exception,2024-08-19,,,last_month,,,,,,exception
43,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-20,People's Telecom,f18b6970-0fe2-429f-8927-9fae982f3eb3,ACTIVE,4000.0,68319604-1330-4cdd-81ed-1017118accb4,0.0,exception,2024-08-20,,,last_month,,,,,,exception
44,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-20,People's Telecom,d4f8035f-4719-41fa-afa3-b61a969c084b,ACTIVE,4000.0,c39d9814-453c-4a19-9794-c228a01fed5e,0.0,exception,2024-08-20,,,last_month,,,,,,exception
45,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,2024-08-21,Approved Market,0bbab06a-bf69-4fff-b847-06b0dff432b1,ACTIVE,274.5,22218266-be73-493b-8e8e-ed584a17dd23,0.0,exception,2024-08-21,,,last_month,,,0.0,,,exception
46,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-22,People's Telecom,11573e1e-4475-40e3-991b-bcba1de79332,ACTIVE,699.0,941add44-950f-4ad3-8488-efaba38c5ff6,0.0,exception,2024-08-22,,,last_month,,,,,,exception
47,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-22,People's Telecom,c1a178f8-2bb8-4efe-8577-d5d07bee6173,ACTIVE,4000.0,082ffeef-9657-48c4-9cad-a5f9976e0fd8,0.0,exception,2024-08-22,,,last_month,,,,,,exception
48,61b0d8b2-82f9-4d42-b5b4-89cb6b73fb84,2024-08-22,Approved Market,de202ec5-fe14-458d-85ab-b55e2ec869bd,ACTIVE,305.75,2c6d2370-705b-4fd0-b426-6a83f509c85d,0.0,exception,2024-08-22,,,last_month,,,0.0,,,exception
49,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-23,People's Telecom,827e0ea2-67ab-4efa-b190-28fe6d8ae5c0,ACTIVE,1589.0,115e5120-0de0-454d-aef9-a35ee1148146,0.0,exception,2024-08-23,,,last_month,,,,,,exception
50,a1008604-16c2-4cc4-a826-4a5a8998e72c,2024-08-24,Joy Travels,e16a3c2e-0020-474c-be77-09f870cf4f6e,ACTIVE,1390.0,aba22397-ce77-4296-9ff6-579080e08afc,0.0,exception,2024-08-24,,,last_month,,,,,,exception
51,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-27,People's Telecom,ad3b8f04-07f7-4f4e-854b-f98c754c151d,ACTIVE,799.0,a8a4d3a6-8dde-4f5f-bd7e-47d97ed94130,0.0,exception,2024-08-27,,,last_month,,,,,,exception
52,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-26,People's Telecom,3582faff-9d80-4588-b89f-3b0129a63c96,ACTIVE,4000.0,4fcf3658-06dd-498c-8ee4-584546cd55f1,0.0,exception,2024-08-26,,,last_month,,,,,,exception
53,f27c1cb9-7394-4b68-b329-b82bcb6bca29,2024-08-27,Viva Store,515e6208-f389-472d-9b71-1853c10d673d,ACTIVE,1180.0,e9aeba75-0a38-4e5c-98f4-150ba6b0a142,0.0,exception,2024-08-27,,,last_month,,,,,,exception
54,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-27,People's Telecom,bf5db467-0f0d-45d1-87a2-90857a6aa28b,ACTIVE,439.0,2b32bae4-c51a-46b7-bdc0-feecbdf08bc4,0.0,exception,2024-08-27,,,last_month,,,,,,exception
55,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-28,People's Telecom,c40816ca-3a47-4e01-b5f7-aea7cb59be31,ACTIVE,348.0,234ee5ee-51c8-4aec-9e38-ad6eb20a5f0d,0.0,exception,2024-08-28,,,last_month,,,,,,exception
56,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-29,People's Telecom,38236d6e-a618-494a-915c-e1f149a4e611,ACTIVE,3769.0,59584325-cff0-4899-a9f9-cea9bc6bc539,0.0,exception,2024-08-29,,,last_month,,,,,,exception
57,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-28,People's Telecom,5c79f8b9-0f6a-4550-a70f-05765e116357,ACTIVE,300.0,348efa9a-f438-4eaf-a583-d3e3330638c8,0.0,exception,2024-08-28,,,last_month,,,,,,exception
58,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-28,People's Telecom,bed38b75-2803-4298-ae89-683c9063b878,ACTIVE,488.0,05733e4c-2dd3-4a4d-97e3-114f1036602c,0.0,exception,2024-08-28,,,last_month,,,,,,exception
59,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-28,People's Telecom,37d6f832-c699-455e-a415-393512b6611d,ACTIVE,3819.0,b6078646-ecd7-4722-8507-0e4602a0e300,0.0,exception,2024-08-28,,,last_month,,,,,,exception
60,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-29,People's Telecom,b95780bd-a214-4df4-b942-f93db268fff0,ACTIVE,799.0,59584325-cff0-4899-a9f9-cea9bc6bc539,0.0,exception,2024-08-29,,,last_month,,,,,,exception
61,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-29,People's Telecom,698e3b1d-0905-428f-8b50-cb79a7666978,ACTIVE,2529.0,5a8dbfa5-c40d-4476-84f2-29fbda75b8af,0.0,exception,2024-08-29,,,last_month,,,,,,exception
62,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-29,People's Telecom,503d5861-0093-4148-996b-31a983ddb620,ACTIVE,1299.0,c2e48e72-70b4-4194-80eb-bb7fcb2c1fb3,0.0,exception,2024-08-29,,,last_month,,,,,,exception
63,f27c1cb9-7394-4b68-b329-b82bcb6bca29,2024-08-29,Viva Store,7957fdd6-aba6-4af2-8167-64d4888fe3f8,ACTIVE,1399.0,2c6d2370-705b-4fd0-b426-6a83f509c85d,0.0,exception,2024-08-29,,,last_month,,,,,,exception
64,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-29,People's Telecom,0ca21c07-b72e-4456-b73c-df15f5d2fb4f,ACTIVE,779.0,81c938d3-2f83-4fe3-8260-6780efb17634,0.0,exception,2024-08-29,,,last_month,,,,,,exception
65,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-30,People's Telecom,6be8912c-c202-4656-89a5-8d6db4b52205,ACTIVE,2747.0,3047b50e-4c1b-4f00-ab58-558fed4eca46,0.0,exception,2024-08-30,,,last_month,,,,,,exception
66,f27c1cb9-7394-4b68-b329-b82bcb6bca29,2024-08-30,Viva Store,a910f15c-52a2-4d5c-8c9f-0f83a2ff9767,ACTIVE,1519.0,c2e48e72-70b4-4194-80eb-bb7fcb2c1fb3,0.0,exception,2024-08-30,,,last_month,,,,,,exception
67,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,2024-08-30,Store 974,8d4388c0-df3c-4995-b85a-18d014c8559e,ACTIVE,397.0,b761721f-ac66-4f54-92bc-6b8ea2b86cb9,0.0,exception,2024-08-30,,,last_month,,,0.0,0.0,0.0,exception
68,f27c1cb9-7394-4b68-b329-b82bcb6bca29,2024-08-31,Viva Store,1731ffe8-4249-440d-b895-ed38eef9a701,ACTIVE,1699.0,c0134840-219f-43a5-90c1-313119d64b90,0.0,exception,2024-08-31,,,last_month,,,,,,exception
69,f27c1cb9-7394-4b68-b329-b82bcb6bca29,2024-08-31,Viva Store,387d6214-cc89-4d62-a7b2-5c9a8e9f0270,ACTIVE,1699.0,5a8dbfa5-c40d-4476-84f2-29fbda75b8af,0.0,exception,2024-08-31,,,last_month,,,,,,exception
70,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-08-31,People's Telecom,20d958bc-a66b-4b7d-95d7-68a7c31b6826,ACTIVE,3799.0,3285c37f-bc0e-4ff8-a8f9-9d0fb4ef1d8e,0.0,exception,2024-08-31,,,last_month,,,,,,exception
71,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-03,People's Telecom,67fee892-4a3f-4b92-93ea-5b7ef890c6bb,ACTIVE,1589.0,49876179-eeb8-4ad0-b3ac-d6c635f15d38,0.0,exception,2024-09-03,,,current_month,,,,,,exception
72,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-05,People's Telecom,6d793121-8eab-44be-8555-dcd6f0ea4c08,ACTIVE,300.0,cede038b-1d6d-4fa5-8b7c-87c37b9ba6a3,0.0,exception,2024-09-05,,,current_month,,,,,,exception
73,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-03,People's Telecom,1a9836ea-ca5b-4dc2-8f5b-fe70662ae4cf,ACTIVE,869.0,941add44-950f-4ad3-8488-efaba38c5ff6,0.0,exception,2024-09-03,,,current_month,,,,,,exception
74,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-04,People's Telecom,70d0ee90-b24e-4d9b-b9ef-3962c46f6c6f,ACTIVE,4000.0,7080927a-b006-4f5f-8524-2cd081c71099,0.0,exception,2024-09-04,,,current_month,,,,,,exception
75,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-07,People's Telecom,738dfc26-057d-4302-a100-9678389c40b9,ACTIVE,4000.0,70d95923-0de5-4b98-8634-ba18aa8a9cbe,0.0,exception,2024-09-07,,,current_month,,,,,,exception
76,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-08,People's Telecom,cbb5f802-0daf-4d4f-88c8-9ff205b5a1d9,ACTIVE,769.0,bc90dfed-a956-450e-81e9-01835477ab34,0.0,exception,2024-09-08,,,current_month,,,,,,exception
77,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-08,People's Telecom,fbd6f8bf-4f95-4dae-b24b-766ba042ff21,ACTIVE,3699.0,1ba46b72-b591-4d6b-b658-1c1a9cb18b5b,0.0,exception,2024-09-08,,,current_month,,,,,,exception
78,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-09,People's Telecom,6c58a5af-f73b-4d1f-aa36-e0dd5a413a2d,ACTIVE,2000.0,4fcf3658-06dd-498c-8ee4-584546cd55f1,0.0,exception,2024-09-09,,,current_month,,,,,,exception
79,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-08,People's Telecom,b77a4f37-ddfa-4100-bcc6-361cbcdc853e,ACTIVE,3799.0,96e2eb8a-0f6c-4353-a8aa-1f1c36dc6e3c,0.0,exception,2024-09-08,,,current_month,,,,,,exception
80,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-09,People's Telecom,7c2ac8c7-914d-4d75-b44c-e51c6119b949,ACTIVE,1000.0,70d95923-0de5-4b98-8634-ba18aa8a9cbe,0.0,exception,2024-09-09,,,current_month,,,,,,exception
81,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-09,People's Telecom,f11f9852-43c9-4761-9e4d-2487fc9637b2,ACTIVE,459.0,4fcf3658-06dd-498c-8ee4-584546cd55f1,0.0,exception,2024-09-09,,,current_month,,,,,,exception
82,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-10,People's Telecom,3b01fa2e-a1c9-4600-9377-39db8084eb24,ACTIVE,367.0,59e87bc7-7d81-4e29-a656-ef84db5f3e3e,0.0,exception,2024-09-10,,,current_month,,,,,,exception
83,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-11,People's Telecom,b8379596-5e70-4647-a31b-10f63a87af9e,ACTIVE,699.0,348efa9a-f438-4eaf-a583-d3e3330638c8,0.0,exception,2024-09-11,,,current_month,,,,,,exception
84,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-12,People's Telecom,4f9442d0-7d58-413e-b001-9787838a7099,ACTIVE,838.0,42a22e7d-775d-4de6-a9b1-6c632eb1e6b0,0.0,exception,2024-09-12,,,current_month,,,,,,exception
85,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-12,People's Telecom,0ffcc53c-0f4e-480b-8d2a-2f6739523ed7,ACTIVE,1989.0,9e2a2075-5e40-40b6-b866-a7a6a1ce4d04,0.0,exception,2024-09-12,,,current_month,,,,,,exception
86,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-12,People's Telecom,8258e35d-c102-41e0-8fe8-9fa7cc02f18c,ACTIVE,329.0,7e4f6abe-8e5b-42a4-aac1-3325edb30caa,0.0,exception,2024-09-12,,,current_month,,,,,,exception
87,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-12,People's Telecom,33e7e21f-a569-4ca9-94d8-097b9459f34a,ACTIVE,419.0,11de8104-7a55-4933-b7b6-e91b05fe97a6,0.0,exception,2024-09-12,,,current_month,,,,,,exception
88,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-12,People's Telecom,e564979b-26b1-4392-859e-aae79f3d3061,ACTIVE,439.0,11612e9a-ab19-4ac0-b3b4-5a87dcbe677e,0.0,exception,2024-09-12,,,current_month,,,,,,exception
89,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-12,People's Telecom,60c5e118-36d1-40d4-9ff7-1488a76cb438,ACTIVE,348.0,7acaafa3-cc8b-4286-8751-6a5061c8b2a6,0.0,exception,2024-09-12,,,current_month,,,,,,exception
90,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-12,People's Telecom,f172f5cd-a744-4fef-9c6a-b6f031e20e22,ACTIVE,439.0,147d2ddf-e0bb-4bba-bbed-9728d151c804,0.0,exception,2024-09-12,,,current_month,,,,,,exception
91,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-12,People's Telecom,f0d4e093-dd01-43dd-a821-efb608548f97,ACTIVE,329.0,f76961cf-9666-44d6-b9de-1c87c4e0f7e1,0.0,exception,2024-09-12,,,current_month,,,,,,exception
92,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-12,People's Telecom,fd902b26-45c3-4edb-bcdd-8d3f4d1ceb05,ACTIVE,358.0,4e81ccfe-f09e-4d96-9840-825067ca9f7f,0.0,exception,2024-09-12,,,current_month,,,,,,exception
93,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-13,People's Telecom,28150e60-1029-4986-bb90-53cc62b37847,ACTIVE,338.0,9f81b5c0-a27b-470b-988e-e397d75667a0,0.0,exception,2024-09-13,,,current_month,,,,,,exception
94,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-13,People's Telecom,8bc1e343-ed68-4923-90ee-56f39dda2625,ACTIVE,439.0,e3fec868-eed1-4316-967b-2ce1fb37670c,0.0,exception,2024-09-13,,,current_month,,,,,,exception
95,f9efe4bd-84f4-4ede-8f0f-77e6bd667c9f,2024-09-13,People's Telecom,c95f783e-f2eb-461a-a981-ae5fa0a8f084,ACTIVE,457.0,253b3c93-25b9-42cd-a700-47e6ecd37a7e,0.0,exception,2024-09-13,,,current_month,,,,,,exception
96,1f6dc83c-0896-407d-ab4c-097be1ef4fb9,2024-09-13,Store 974,bef9ec8a-982d-47f3-a8bf-26f8915202f2,ACTIVE,1278.0,267afe0d-cc69-4b8e-b635-b7a463971313,0.0,exception,2024-09-13,,,current_month,,0.0,0.0,0.0,0.0,exception
